1,57.54
2,57.44
3,57.34
4,57.24
5,57.14
6,57.039
7,56.938
8,56.837
9,56.736
10,56.635
11,56.533
12,56.431
13,56.329
14,56.227
15,56.124
16,56.022
17,55.919
18,55.816
19,55.712
20,55.609
21,55.505
22,55.401
23,55.297
24,55.193
25,55.088
26,54.983
27,54.878
28,54.773
29,54.668
30,54.562
31,54.456
32,54.35
33,54.244
34,54.138
35,54.031
36,53.924
37,53.817
38,53.71
39,53.602
40,53.495
41,53.387
42,53.278
43,53.17
44,53.061
45,52.952
46,52.843
47,52.734
48,52.624
49,52.515
50,52.405
51,52.294
52,52.184
53,52.073
54,51.962
55,51.851
56,51.74
57,51.628
58,51.516
59,51.404
60,51.291
61,51.179
62,51.066
63,50.952
64,50.839
65,50.725
66,50.611
67,50.497
68,50.382
69,50.267
70,50.152
71,50.037
72,49.921
73,49.805
74,49.688
75,49.572
76,49.455
77,49.338
78,49.22
79,49.102
80,48.984
81,48.865
82,48.746
83,48.627
84,48.507
85,48.387
86,48.267
87,48.146
88,48.025
89,47.904
90,47.782
91,47.66
92,47.537
93,47.414
94,47.291
95,47.167
96,47.042
97,46.918
98,46.792
99,46.667
100,46.541
101,46.414
102,46.287
103,46.159
104,46.031
105,45.903
106,45.774
107,45.644
108,45.514
109,45.383
110,45.252
111,45.12
112,44.987
113,44.854
114,44.72
115,44.586
116,44.451
117,44.315
118,44.179
119,44.042
120,43.904
121,43.766
122,43.627
123,43.487
124,43.346
125,43.204
126,43.062
127,42.919
128,42.775
129,42.63
130,42.485
131,42.338
132,42.191
133,42.042
134,41.893
135,41.742
136,41.591
137,41.439
138,41.285
139,41.131
140,40.975
141,40.818
142,40.66
143,40.501
144,40.341
145,40.179
146,40.017
147,39.853
148,39.687
149,39.52
150,39.352
151,39.183
152,39.012
153,38.839
154,38.666
155,38.49
156,38.313
157,38.134
158,37.954
159,37.772
160,37.589
161,37.403
162,37.216
163,37.027
164,36.836
165,36.643
166,36.448
167,36.251
168,36.052
169,35.851
170,35.648
171,35.443
172,35.235
173,35.025
174,34.813
175,34.598
176,34.381
177,34.162
178,33.94
179,33.715
180,33.488
181,33.258
182,33.026
183,32.79
184,32.552
185,32.311
186,32.067
187,31.82
188,31.57
189,31.316
190,31.06
191,30.8
192,30.537
193,30.271
194,30.001
195,29.728
196,29.451
197,29.171
198,28.887
199,28.599
200,28.308
201,28.012
202,27.713
203,27.41
204,27.104
205,26.793
206,26.478
207,26.159
208,25.835
209,25.508
210,25.176
211,24.84
212,24.5
213,24.156
214,23.807
215,23.453
216,23.095
217,22.733
218,22.366
219,21.995
220,21.619
221,21.239
222,20.854
223,20.465
224,20.071
225,19.672
226,19.269
227,18.862
228,18.45
229,18.033
230,17.613
231,17.187
232,16.758
233,16.324
234,15.886
235,15.444
236,14.998
237,14.547
238,14.093
239,13.635
240,13.173
241,12.708
242,12.239
243,11.766
244,11.29
245,10.812
246,10.33
247,9.8448
248,9.3573
249,8.8681
250,8.3755
251,7.8806
252,7.3836
253,6.8847
254,6.3841
255,5.8818
256,5.3782
257,4.8734
258,4.3675
259,3.8609
260,3.3536
261,2.846
262,2.338
263,1.8301
264,1.3224
265,0.81502
266,0.30825
267,-0.19774
268,-0.70275
269,-1.2066
270,-1.709
271,-2.2099
272,-2.7091
273,-3.2063
274,-3.7013
275,-4.1941
276,-4.6844
277,-5.1721
278,-5.657
279,-6.1389
280,-6.6176
281,-7.0932
282,-7.5653
283,-8.0339
284,-8.4988
285,-8.96
286,-9.4172
287,-9.8705
288,-10.32
289,-10.765
290,-11.205
291,-11.641
292,-12.073
293,-12.5
294,-12.923
295,-13.341
296,-13.755
297,-14.163
298,-14.567
299,-14.966
300,-15.36
301,-15.75
302,-16.134
303,-16.514
304,-16.889
305,-17.259
306,-17.623
307,-17.984
308,-18.339
309,-18.689
310,-19.034
311,-19.375
312,-19.711
313,-20.042
314,-20.369
315,-20.691
316,-21.008
317,-21.321
318,-21.629
319,-21.933
320,-22.232
321,-22.527
322,-22.817
323,-23.103
324,-23.385
325,-23.663
326,-23.936
327,-24.206
328,-24.471
329,-24.733
330,-24.991
331,-25.244
332,-25.494
333,-25.74
334,-25.983
335,-26.222
336,-26.457
337,-26.689
338,-26.918
339,-27.143
340,-27.365
341,-27.583
342,-27.799
343,-28.011
344,-28.22
345,-28.427
346,-28.63
347,-28.83
348,-29.028
349,-29.222
350,-29.414
351,-29.604
352,-29.79
353,-29.974
354,-30.156
355,-30.335
356,-30.512
357,-30.686
358,-30.858
359,-31.028
360,-31.195
361,-31.36
362,-31.524
363,-31.685
364,-31.844
365,-32.001
366,-32.156
367,-32.309
368,-32.461
369,-32.61
370,-32.757
371,-32.903
372,-33.048
373,-33.19
374,-33.331
375,-33.47
376,-33.608
