1,158.18
2,158.27
3,158.36
4,158.44
5,158.53
6,158.62
7,158.71
8,158.81
9,158.9
10,159
11,159.09
12,159.19
13,159.29
14,159.39
15,159.5
16,159.6
17,159.71
18,159.82
19,159.93
20,160.04
21,160.16
22,160.27
23,160.39
24,160.51
25,160.63
26,160.75
27,160.88
28,161.01
29,161.14
30,161.27
31,161.4
32,161.54
33,161.68
34,161.82
35,161.96
36,162.11
37,162.26
38,162.41
39,162.56
40,162.72
41,162.87
42,163.04
43,163.2
44,163.37
45,163.53
46,163.71
47,163.88
48,164.06
49,164.24
50,164.42
51,164.61
52,164.8
53,164.99
54,165.19
55,165.38
56,165.59
57,165.79
58,166
59,166.21
60,166.42
61,166.64
62,166.86
63,167.08
64,167.31
65,167.54
66,167.78
67,168.01
68,168.25
69,168.5
70,168.74
71,168.99
72,169.25
73,169.5
74,169.76
75,170.03
76,170.29
77,170.56
78,170.83
79,171.11
80,171.39
81,171.67
82,171.95
83,172.24
84,172.53
85,172.82
86,173.11
87,173.41
88,173.71
89,174.01
90,174.32
91,174.62
92,174.93
93,175.24
94,175.55
95,175.86
96,176.18
97,176.49
98,176.81
99,177.13
100,177.45
101,177.76
102,178.08
103,178.4
104,178.72
105,179.04
106,179.36
107,179.68
108,179.99
109,180.31
110,180.63
111,180.94
112,181.25
113,181.56
114,181.87
115,182.18
116,182.48
117,182.78
118,183.08
119,183.37
120,183.66
121,183.95
122,184.23
123,184.51
124,184.79
125,185.06
126,185.32
127,185.58
128,185.84
129,186.09
130,186.34
131,186.57
132,186.81
133,187.03
134,187.25
135,187.47
136,187.67
137,187.87
138,188.07
139,188.25
140,188.43
141,188.6
142,188.77
143,188.92
144,189.07
145,189.21
146,189.34
147,189.47
148,189.58
149,189.69
150,189.79
151,189.88
152,189.96
153,190.03
154,190.09
155,190.15
156,190.19
157,190.23
158,190.26
159,190.28
160,190.29
161,190.29
162,190.28
163,190.26
164,190.23
165,190.19
166,190.15
167,190.09
168,190.02
169,189.95
170,189.87
171,189.77
172,189.67
173,189.56
174,189.43
175,189.3
176,189.16
177,189.01
178,188.85
179,188.68
180,188.5
181,188.31
182,188.11
183,187.9
184,187.68
185,187.45
186,187.22
187,186.97
188,186.71
189,186.44
190,186.17
191,185.88
192,185.58
193,185.27
194,184.95
195,184.63
196,184.29
197,183.94
198,183.58
199,183.21
200,182.83
201,182.44
202,182.04
203,181.62
204,181.2
205,180.76
206,180.31
207,179.85
208,179.38
209,178.9
210,178.41
211,177.9
212,177.38
213,176.84
214,176.3
215,175.74
216,175.16
217,174.57
218,173.97
219,173.35
220,172.72
221,172.07
222,171.41
223,170.72
224,170.03
225,169.31
226,168.57
227,167.82
228,167.05
229,166.25
230,165.44
231,164.6
232,163.74
233,162.86
234,161.95
235,161.01
236,160.05
237,159.06
238,158.04
239,156.99
240,155.9
241,154.78
242,153.63
243,152.43
244,151.2
245,149.92
246,148.6
247,147.23
248,145.82
249,144.34
250,142.82
251,141.23
252,139.58
253,137.87
254,136.08
255,134.23
256,132.29
257,130.28
258,128.18
259,125.99
260,123.7
261,121.33
262,118.85
263,116.28
264,113.6
265,110.82
266,107.95
267,104.97
268,101.9
269,98.749
270,95.517
271,92.216
272,88.86
273,85.46
274,82.033
275,78.593
276,75.158
277,71.744
278,68.365
279,65.037
280,61.772
281,58.582
282,55.476
283,52.462
284,49.544
285,46.728
286,44.015
287,41.405
288,38.899
289,36.495
290,34.19
291,31.985
292,29.87
293,27.844
294,25.903
295,24.045
296,22.264
297,20.557
298,18.921
299,17.351
300,15.844
301,14.397
302,13.006
303,11.669
304,10.382
305,9.1428
306,7.9493
307,6.7987
308,5.689
309,4.6179
310,3.5836
311,2.5841
312,1.6179
313,0.68326
314,-0.22129
315,-1.0972
316,-1.9457
317,-2.7681
318,-3.5655
319,-4.339
320,-5.0897
321,-5.8186
322,-6.5264
323,-7.2142
324,-7.8826
325,-8.5326
326,-9.1647
327,-9.7797
328,-10.378
329,-10.961
330,-11.528
331,-12.081
332,-12.619
333,-13.144
334,-13.656
335,-14.154
336,-14.641
337,-15.115
338,-15.578
339,-16.03
340,-16.471
341,-16.901
342,-17.322
343,-17.732
344,-18.134
345,-18.526
346,-18.908
347,-19.283
348,-19.649
349,-20.007
350,-20.356
351,-20.698
352,-21.032
353,-21.36
354,-21.68
355,-21.994
356,-22.301
357,-22.601
358,-22.896
359,-23.184
360,-23.466
361,-23.742
362,-24.013
363,-24.278
364,-24.538
365,-24.793
366,-25.043
367,-25.288
368,-25.528
369,-25.763
370,-25.994
371,-26.22
372,-26.443
373,-26.66
374,-26.874
375,-27.084
376,-27.29
377,-27.492
378,-27.691
379,-27.886
380,-28.077
381,-28.265
382,-28.45
383,-28.631
384,-28.809
385,-28.984
386,-29.156
387,-29.325
388,-29.492
389,-29.655
390,-29.816
391,-29.974
392,-30.129
393,-30.282
394,-30.432
395,-30.58
396,-30.726
397,-30.869
398,-31.01
399,-31.149
400,-31.286
401,-31.42
402,-31.553
403,-31.683
404,-31.811
405,-31.938
406,-32.063
407,-32.186
408,-32.307
409,-32.426
410,-32.544
411,-32.659
412,-32.773
413,-32.886
414,-32.997
415,-33.107
416,-33.215
417,-33.322
418,-33.427
419,-33.531
420,-33.633
421,-33.734
422,-33.834
423,-33.933
424,-34.03
425,-34.126
426,-34.221
427,-34.315
428,-34.407
429,-34.499
430,-34.589
431,-34.678
432,-34.767
433,-34.854
434,-34.94
435,-35.025
436,-35.11
437,-35.193
438,-35.275
439,-35.357
440,-35.437
441,-35.517
442,-35.596
443,-35.674
444,-35.751
445,-35.828
446,-35.903
447,-35.978
448,-36.053
449,-36.126
450,-36.199
451,-36.271
452,-36.342
453,-36.413
454,-36.483
455,-36.552
456,-36.621
457,-36.689
458,-36.756
459,-36.823
460,-36.89
461,-36.955
462,-37.02
463,-37.085
464,-37.149
465,-37.213
466,-37.276
467,-37.338
468,-37.4
469,-37.462
470,-37.523
471,-37.583
472,-37.643
473,-37.703
474,-37.762
475,-37.821
476,-37.879
477,-37.937
478,-37.995
479,-38.052
480,-38.109
481,-38.165
482,-38.221
483,-38.277
484,-38.332
485,-38.387
486,-38.441
487,-38.496
488,-38.55
489,-38.603
490,-38.656
491,-38.709
492,-38.762
493,-38.814
494,-38.866
495,-38.918
496,-38.969
497,-39.02
498,-39.071
499,-39.121
500,-39.172
501,-39.222
502,-39.271
503,-39.321
504,-39.37
505,-39.419
506,-39.468
507,-39.516
508,-39.564
509,-39.612
510,-39.66
511,-39.708
512,-39.755
513,-39.802
514,-39.849
515,-39.896
516,-39.943
517,-39.989
518,-40.035
519,-40.081
520,-40.127
521,-40.172
522,-40.218
523,-40.263
524,-40.308
525,-40.353
526,-40.397
527,-40.442
528,-40.486
529,-40.53
530,-40.574
531,-40.618
532,-40.662
533,-40.705
534,-40.749
535,-40.792
536,-40.835
537,-40.878
538,-40.921
539,-40.964
540,-41.006
541,-41.049
542,-41.091
543,-41.133
544,-41.175
545,-41.217
546,-41.259
547,-41.3
548,-41.342
